campaign,"
★★★<BR>cam&middot;paign campaigns campaigning campaigned<BR> <B>1.</B> <FONT color='#800000'>[N-COUNT: oft N <I>to-inf, N for/against</I> n]</FONT><BR> A <B>campaign</B> is a planned set of activities that people carry out over a period of time in order to achieve something such as social or political change.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; During his election campaign he promised to put the economy back on its feet...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the campaign against public smoking.</FONT><BR> <B>2.</B> <FONT color='#800000'>[VERB: V <I>for/against</I> n, V to-inf]</FONT><BR> If someone <B>campaigns</B> <B>for</B> something, they carry out a planned set of activities over a period of time in order to achieve their aim.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; We are campaigning for law reform...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They have been campaigning to improve the legal status of women.</FONT><BR> <B>3.</B> <FONT color='#800000'>[N-COUNT: oft n N]</FONT><BR> In a war, a <B>campaign</B> is a series of planned movements carried out by armed forces.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The allies are intensifying their air campaign.</FONT><BR> = <FONT color='#008080'><B>operation</B></FONT><BR> <I>see also</I> <B>advertising campaign</B><BR>"
renowned,"
re&middot;nowned<BR><FONT color='#800000'>[ADJ: oft ADJ <I>for/as</I> n]</FONT><BR> A person or place that is <B>renowned</B> <B>for</B> something, usually something good, is well known because of it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The area is renowned for its Romanesque churches...</FONT><BR>"
pamphlet,"
pam&middot;phlet pamphlets<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>pamphlet</B> is a very thin book, with a paper cover, which gives information about something.<BR> = <FONT color='#008080'><B>booklet</B></FONT><BR>"
brochure,"
bro&middot;chure brochures<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>brochure</B> is a magazine or thin book with pictures that gives you information about a product or service.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...travel brochures.</FONT><BR>"
flyer,"
fly&middot;er flyers<BR><B>1.</B> <FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>flyer</B> is a pilot of an aircraft.<BR> <B>2.</B> <FONT color='#800000'>[N-COUNT: usu supp N]</FONT><BR> You can refer to someone who travels by aeroplane as a <B>flyer</B>.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...regular business flyers.</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...nervous fliers.</FONT><BR> <B>3.</B> <FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>flyer</B> is a small printed notice which is used to advertise a particular company, service, or event.<BR> <I>see also</I> <B>high-flyer</B><BR>"
rack,"
rack racks racking racked<BR>The spelling <B>wrack</B> is also used, mainly for meanings <B>2.</B> and <B>3.</B>, and mainly in old-fashioned or American English.<BR> <B>1.</B> <FONT color='#800000'>[N-COUNT: oft supp N]</FONT><BR> A <B>rack</B> is a frame or shelf, usually with bars or hooks, that is used for holding things or for hanging things on.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; My rucksack was too big for the luggage rack...</FONT><BR> <I>see also</I> <B>roof rack</B>, <B>toast rack</B><BR> <B>2.</B> <FONT color='#800000'>[VERB: usu passive, <I>be</I> V-ed <I>by/with</I> n, V-ed]</FONT><BR> If someone <B>is racked</B> <B>by</B> something such as illness or anxiety, it causes them great suffering or pain.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; His already infirm body was racked by high fever...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a teenager racked with guilt and anxiety.</FONT><BR> <I>see also</I> <B>racking</B><BR> <B>3.</B> <FONT color='#800000'>[PHRASE: V and N inflect]</FONT><BR> If you <B>rack</B> your <B>brains</B>, you try very hard to think of something.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She began to rack her brains to remember what had happened at the nursing home.</FONT><BR> <B>4.</B> <FONT color='#800000'>[PHRASE: usu PHR after v]</FONT><BR> If you say that someone is <B>on the rack</B>, you mean that they are suffering either physically or mentally. <FONT color='#000080'>(JOURNALISM)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Only a year ago, he was on the rack with a heroin addiction that began when he was 13.</FONT><BR> <B>5.</B> <FONT color='#800000'>[PHRASE: V inflects]</FONT> emphasis<BR> If you say that a place <B>is going to rack and ruin</B>, you are emphasizing that it is slowly becoming less attractive or less pleasant because no-one is bothering to look after it.<BR> <B>6.</B> <FONT color='#800000'>[PHRASE: PHR n, PHR after v]</FONT><BR> <B>Off-the-rack</B> clothes or goods are made in large numbers, rather than being made specially for a particular person. <FONT color='#000080'>(AM; in BRIT, use <B>off-the-peg</B>)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the same off-the-rack dress she's been wearing since the night before...</FONT><BR>"
dry cleaners,"
dry clean&middot;er dry cleaners<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>dry cleaner</B> or a <B>dry cleaner's</B> is a shop where things can be dry-cleaned.<BR>"
caterer,"
ca&middot;ter&middot;er caterers<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> <B>Caterers</B> are people or companies that provide food and drink for a place such as an office or for special occasions such as weddings and parties.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...food brought in from outside caterers.</FONT><BR>"
lawnmower,"
lawn&middot;mow&middot;er lawnmowers<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>lawnmower</B> is a machine for cutting grass on lawns.<BR>"
meticulous,"
me&middot;ticu&middot;lous<BR><FONT color='#800000'>[ADJ]</FONT><BR> If you describe someone as <B>meticulous</B>, you mean that they do things very carefully and with great attention to detail.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He was so meticulous about everything...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The painting had been executed with meticulous attention to detail.</FONT><BR> <B>+</B> <B><DFN>meticulously</DFN></B> me&middot;ticu&middot;lous&middot;ly <FONT color='#800000'>[ADV: usu ADV with v, also ADV adj]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The flat had been meticulously cleaned.</FONT><BR>"
stitching,"
stitch&middot;ing<BR><FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <B>Stitching</B> is a row of stitches that have been sewn in a piece of cloth.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The stitching had begun to fray at the edges...</FONT><BR>"
needlework,"
needle&middot;work<BR><B>1.</B> <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <B>Needlework</B> is sewing or stitching that is done by hand.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She did beautiful needlework and she embroidered table napkins.</FONT><BR> <B>2.</B> <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <B>Needlework</B> is the activity of sewing or stitching.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...watching my mother and grandmothers doing needlework.</FONT><BR> = <FONT color='#008080'><B>sewing</B></FONT><BR>"
dingy,"
din&middot;gy dingier dingiest<BR><B>1.</B> <FONT color='#800000'>[ADJ]</FONT><BR> A <B>dingy</B> building or place is rather dark and depressing, and perhaps dirty.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Shaw took me to his rather dingy office.</FONT><BR> <B>2.</B> <FONT color='#800000'>[ADJ: usu ADJ n]</FONT><BR> <B>Dingy</B> clothes, curtains, or furnishings look dirty or dull.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...wallpaper with stripes of dingy yellow.</FONT><BR>"
shabby,"
shab&middot;by shabbier shabbiest<BR><B>1.</B> <FONT color='#800000'>[ADJ]</FONT><BR> <B>Shabby</B> things or places look old and in bad condition.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; His clothes were old and shabby...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He walked past her into a tiny, shabby room.</FONT><BR> <B>2.</B> <FONT color='#800000'>[ADJ]</FONT><BR> A person who is <B>shabby</B> is wearing old, worn clothes.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a shabby, tall man with dark eyes.</FONT><BR> <B>3.</B> <FONT color='#800000'>[ADJ]</FONT> disapproval<BR> If you describe someone's behaviour as <B>shabby</B>, you think they behave in an unfair or unacceptable way.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; It was hard to say why the man deserved such shabby treatment...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; I knew it was shabby of me, but I couldn't help feeling slightly disappointed.</FONT><BR>"
attic,"
at&middot;tic attics<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> An <B>attic</B> is a room at the top of a house just below the roof.<BR>"
debut,"
★<BR>de&middot;but debuts<BR> <FONT color='#800000'>[N-COUNT: oft with poss]</FONT><BR> The <B>debut</B> of a performer or sports player is their first public performance, appearance, or recording.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Dundee United's Dave Bowman makes his international debut.</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...her debut album `Sugar Time'.</FONT><BR>"
scrap,"
scrap scraps scrapping scrapped<BR><B>1.</B> <FONT color='#800000'>[N-COUNT: usu N <I>of</I> n]</FONT><BR> A <B>scrap</B> <B>of</B> something is a very small piece or amount of it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; A crumpled scrap of paper was found in her handbag...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They need every scrap of information they can get.</FONT><BR> <B>2.</B> <FONT color='#800000'>[N-PLURAL]</FONT><BR> <B>Scraps</B> are pieces of unwanted food which are thrown away or given to animals.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the scraps from the Sunday dinner table.</FONT><BR> <B>3.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> If you <B>scrap</B> something, you get rid of it or cancel it. <FONT color='#000080'>(JOURNALISM or INFORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; President Hussein called on all countries in the Middle East to scrap nuclear or chemical weapons...</FONT><BR> <B>4.</B> <FONT color='#800000'>[ADJ: ADJ n]</FONT><BR> <B>Scrap</B> metal or paper is no longer wanted for its original purpose, but may have some other use.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; There's always tons of scrap paper in Dad's office.</FONT><BR> <B>5.</B> <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <B>Scrap</B> is metal from old or damaged machinery or cars.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Thousands of tanks, artillery pieces and armored vehicles will be cut up for scrap.</FONT><BR>"
consecutive,"
con&middot;secu&middot;tive<BR><FONT color='#800000'>[ADJ: usu ADJ n]</FONT><BR> <B>Consecutive</B> periods of time or events happen one after the other without interruption.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The Cup was won for the third consecutive year by the Toronto Maple Leafs...</FONT><BR> = <FONT color='#008080'><B>successive</B></FONT><BR> <B>+</B> <B><DFN>consecutively</DFN></B> con&middot;secu&middot;tive&middot;ly <FONT color='#800000'>[ADV: ADV after v]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a CD player which plays six CDs consecutively.</FONT><BR>"
reception,"
re&middot;cep&middot;tion receptions<BR><B>1.</B> <FONT color='#800000'>[N-SING: <I>the</I> N, oft N n, also <I>at</I> N]</FONT><BR> The <B>reception</B> in a hotel is the desk or office that books rooms for people and answers their questions. <FONT color='#000080'>(mainly BRIT; in AM, use <B>front desk</B>)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Have him bring a car round to the reception...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the hotel's reception desk.</FONT><BR> <B>2.</B> <FONT color='#800000'>[N-SING: <I>the</I> N, oft N n, also <I>at</I> N]</FONT><BR> The <B>reception</B> in an office or hospital is the place where people's appointments and questions are dealt with. <FONT color='#000080'>(mainly BRIT)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Wait at reception for me.</FONT><BR> <B>3.</B> <FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>reception</B> is a formal party which is given to welcome someone or to celebrate a special event.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; At the reception they served smoked salmon.</FONT><BR> <B>4.</B> <FONT color='#800000'>[N-COUNT: usu sing, usu supp N]</FONT><BR> If someone or something has a particular kind of <B>reception</B>, that is the way that people react to them.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Mr Mandela was given a tumultuous reception in Washington...</FONT><BR> <B>5.</B> <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> If you get good <B>reception</B> from your radio or television, the sound or picture is clear because the signal is strong. If the <B>reception</B> is poor, the sound or picture is unclear because the signal is weak.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Adjust the aerial's position and direction for the best reception.</FONT><BR>"
aspire,"
as&middot;pire aspires aspiring aspired<BR><FONT color='#800000'>[VERB: V <I>to</I> n/-ing, V to-inf]</FONT><BR> If you <B>aspire to</B> something such as an important job, you have a strong desire to achieve it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...people who aspire to public office...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They aspired to be gentlemen, though they fell far short of the ideal.</FONT><BR> <I>see also</I> <B>aspiring</B><BR>"
ethical,"
ethi&middot;cal<BR><B>1.</B> <FONT color='#800000'>[ADJ: usu ADJ n]</FONT><BR> <B>Ethical</B> means relating to beliefs about right and wrong.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the medical, nursing and ethical issues surrounding terminally-ill people.</FONT><BR> <B>+</B> <B><DFN>ethically</DFN></B> ethi&middot;cal&middot;ly <FONT color='#800000'>[ADV: ADV adj/-ed, ADV after v]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Attorneys are ethically and legally bound to absolute confidentiality.</FONT><BR> <B>2.</B> <FONT color='#800000'>[ADJ]</FONT><BR> If you describe something as <B>ethical</B>, you mean that it is morally right or morally acceptable.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...ethical investment schemes...</FONT><BR> <B>+</B> <B><DFN>ethically</DFN></B> ethi&middot;cal&middot;ly <FONT color='#800000'>[ADV: ADV after v]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Mayors want local companies to behave ethically.</FONT><BR>"
departure,"
★<BR>de&middot;par&middot;ture departures<BR> <B>1.</B> <FONT color='#800000'>[N-VAR: oft with poss]</FONT><BR> <B>Departure</B> or a <B>departure</B> is the act of going away from somewhere.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the President's departure for Helsinki...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They hoped this would lead to the departure of all foreign forces from the country...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The airline has more than 90 scheduled departures from here every day.</FONT><BR> ≠ <FONT color='#008080'><B>arrival</B></FONT><BR> <B>2.</B> <FONT color='#800000'>[N-VAR: with poss, oft N <I>from</I> n]</FONT><BR> The <B>departure</B> of a person <B>from</B> a job, or a member from an organization, is their act of leaving it or being forced to leave it. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; This would inevitably involve his departure from the post of Prime Minister...</FONT><BR> <B>3.</B> <FONT color='#800000'>[N-COUNT: oft N <I>from</I> n]</FONT><BR> If someone does something different or unusual, you can refer to their action as a <B>departure</B>.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Taylor announced another departure from practice in that England will train at Wembley...</FONT><BR> = <FONT color='#008080'><B>deviation</B></FONT><BR>"
imminent,"
im&middot;mi&middot;nent<BR><FONT color='#800000'>[ADJ]</FONT><BR> If you say that something is <B>imminent</B>, especially something unpleasant, you mean it is almost certain to happen very soon.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; There appeared no imminent danger...</FONT><BR> <B>+</B> <B><DFN>imminence</DFN></B> im&middot;mi&middot;nence <FONT color='#800000'>[N-UNCOUNT: usu N <I>of</I> n]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The imminence of war was on everyone's mind.</FONT><BR>"
promising,"
prom&middot;is&middot;ing<BR><FONT color='#800000'>[ADJ]</FONT><BR> Someone or something that is <B>promising</B> seems likely to be very good or successful.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; A school has honoured one of its brightest and most promising former pupils.</FONT><BR>"
solicit,"
so&middot;lic&middot;it solicits soliciting solicited<BR><B>1.</B> <FONT color='#800000'>[VERB: V n, V n <I>from</I> n]</FONT><BR> If you <B>solicit</B> money, help, support, or an opinion <B>from</B> someone, you ask them for it. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He's already solicited their support on health care reform...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; No tuition was charged by the school, which solicited contributions from the society's members.</FONT><BR> <B>2.</B> <FONT color='#800000'>[VERB: V]</FONT><BR> When prostitutes <B>solicit</B>, they offer to have sex with people in return for money.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Prostitutes were forbidden to solicit on public roads and in public places.</FONT><BR> <B>+</B> <B><DFN>soliciting</DFN></B> so&middot;lic&middot;it&middot;ing <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Girls could get very heavy sentences for soliciting -- nine months or more.</FONT><BR>"
vacate,"
va&middot;cate vacates vacating vacated<BR><FONT color='#800000'>[VERB: V n, V n]</FONT><BR> If you <B>vacate</B> a place or a job, you leave it or give it up, making it available for other people. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He vacated the flat and went to stay with an uncle...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He recently vacated his post as NHS Personnel Director...</FONT><BR> = <FONT color='#008080'><B>leave</B></FONT><BR>"
pamphlet,"
pam&middot;phlet pamphlets<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>pamphlet</B> is a very thin book, with a paper cover, which gives information about something.<BR> = <FONT color='#008080'><B>booklet</B></FONT><BR>"
dismiss,"
★<BR>dis&middot;miss dismisses dismissing dismissed<BR> <B>1.</B> <FONT color='#800000'>[VERB: V n <I>as</I> n, V n]</FONT><BR> If you <B>dismiss</B> something, you decide or say that it is not important enough for you to think about or consider.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Mr Wakeham dismissed the reports as speculation...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; I would certainly dismiss any allegations of impropriety by the Labour Party...</FONT><BR> = <FONT color='#008080'><B>discount</B></FONT><BR> <B>2.</B> <FONT color='#800000'>[VERB: V n <I>from</I> n, V n]</FONT><BR> If you <B>dismiss</B> something <B>from</B> your mind, you stop thinking about it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; I dismissed him from my mind...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; `It's been a lovely day,' she said, dismissing the episode.</FONT><BR> = <FONT color='#008080'><B>banish</B></FONT><BR> <B>3.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> When an employer <B>dismisses</B> an employee, the employer tells the employee that they are no longer needed to do the job that they have been doing.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the power to dismiss civil servants who refuse to work...</FONT><BR> = <FONT color='#008080'><B>sack, fire</B></FONT><BR> <B>4.</B> <FONT color='#800000'>[VERB: <I>be</I> V-ed]</FONT><BR> If you <B>are dismissed</B> by someone in authority, they tell you that you can go away from them.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Two more witnesses were called, heard and dismissed...</FONT><BR> <B>5.</B> <FONT color='#800000'>[VERB: V n, <I>have</I> n V-ed]</FONT><BR> When a judge <B>dismisses</B> a case against someone, he or she formally states that there is no need for a trial, usually because there is not enough evidence for the case to continue.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; An American judge yesterday dismissed murder charges against Dr Jack Kevorkian.</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...their attempt to have the case against them dismissed.</FONT><BR>"
delectable,"
de&middot;lec&middot;table<BR><FONT color='#800000'>[ADJ]</FONT><BR> If you describe something, especially food or drink, as <B>delectable</B>, you mean that it is very pleasant.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...delectable wine.</FONT><BR> = <FONT color='#008080'><B>delicious</B></FONT><BR>"
discretion,"
dis&middot;cre&middot;tion<BR><B>1.</B> <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <B>Discretion</B> is the quality of behaving in a quiet and controlled way without drawing attention to yourself or giving away personal or private information. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Larsson sometimes joined in the fun, but with more discretion...</FONT><BR> <B>2.</B> <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> If someone in a position of authority uses their <B>discretion</B> or has <B>the</B> <B>discretion</B> to do something in a particular situation, they have the freedom and authority to decide what to do. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; This committee may want to exercise its discretion to look into those charges...</FONT><BR> <B>3.</B> <FONT color='#800000'>[PHRASE: usu PHR after v, v-link PHR]</FONT><BR> If something happens <B>at</B> someone's <B>discretion</B>, it can happen only if they decide to do it or give their permission. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; We may vary the limit at our discretion and will notify you of any change...</FONT><BR>"
elongate,"
elon&middot;gate elongates elongating elongated<BR><FONT color='#800000'>[VERB: V n, V]</FONT><BR> If you <B>elongate</B> something or if it <B>elongates</B>, you stretch it so that it becomes longer. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; `Mom,' she intoned, elongating the word...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Corn is treated when the stalk starts to elongate.</FONT><BR> = <FONT color='#008080'><B>lengthen</B></FONT><BR>"
apportioned,"
ap&middot;por&middot;tion apportions apportioning apportioned<BR><FONT color='#800000'>[VERB: V n prep]</FONT><BR> When you <B>apportion</B> something such as blame, you decide how much of it different people deserve or should be given. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The experts are even-handed in apportioning blame among EU governments...</FONT><BR>"
elongated,"
elon&middot;gat&middot;ed<BR><FONT color='#800000'>[ADJ]</FONT><BR> If something is <B>elongated</B>, it is very long and thin, often in an unnatural way.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The light from my candle threw his elongated shadow on the walls.</FONT><BR>"
apportion,"
ap&middot;por&middot;tion apportions apportioning apportioned<BR><FONT color='#800000'>[VERB: V n prep]</FONT><BR> When you <B>apportion</B> something such as blame, you decide how much of it different people deserve or should be given. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The experts are even-handed in apportioning blame among EU governments...</FONT><BR>"
RSVP,"
RSVP<BR><B>RSVP</B> is an abbreviation for `r&eacute;pondez s'il vous pla&icirc;t', which means `please reply'. It is written on the bottom of a card inviting you to a party or special occasion. <FONT color='#000080'>(FORMAL)</FONT><BR>"
christening,"
chris&middot;ten&middot;ing christenings<BR><FONT color='#800000'>[N-COUNT]</FONT><BR> A <B>christening</B> is a Christian ceremony in which a baby is made a member of the Christian church and is officially given his or her name. Compare <B>baptism</B>.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...my granddaughter's christening.</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a christening robe.</FONT><BR>"
congregate,"
con&middot;gre&middot;gate congregates congregating congregated<BR><FONT color='#800000'>[VERB: V]</FONT><BR> When people <B>congregate</B>, they gather together and form a group.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Visitors congregated on Sunday afternoons to view public exhibitions.</FONT><BR>"
outfit,"
out&middot;fit outfits outfitting outfitted<BR><B>1.</B> <FONT color='#800000'>[N-COUNT]</FONT><BR> An <B>outfit</B> is a set of clothes.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She was wearing an outfit she'd bought the previous day...</FONT><BR> <B>2.</B> <FONT color='#800000'>[N-COUNT: oft supp N]</FONT><BR> You can refer to an organization as an <B>outfit</B>.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He works for a private security outfit...</FONT><BR> <B>3.</B> <FONT color='#800000'>[VERB: V n <I>with/as</I> n]</FONT><BR> To <B>outfit</B> someone or something means to provide them with equipment for a particular purpose. <FONT color='#000080'>(mainly AM)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They outfitted him with artificial legs...</FONT><BR> = <FONT color='#008080'><B>fit out</B></FONT><BR>"
dismantle,"
dis&middot;man&middot;tle dismantles dismantling dismantled<BR><B>1.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> If you <B>dismantle</B> a machine or structure, you carefully separate it into its different parts.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He asked for immediate help from the United States to dismantle the warheads.</FONT><BR> <B>2.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> To <B>dismantle</B> an organization or system means to cause it to stop functioning by gradually reducing its power or purpose.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Public services of all kinds are being dismantled.</FONT><BR>"
legible,"
leg&middot;ible<BR><FONT color='#800000'>[ADJ]</FONT><BR> <B>Legible</B> writing is clear enough to read.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; My handwriting isn't very legible.</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a barely legible sign.</FONT><BR> ≠ <FONT color='#008080'><B>illegible</B></FONT><BR>"
access,"
★<BR>ac&middot;cess accesses accessing accessed<BR> <B>1.</B> <FONT color='#800000'>[N-UNCOUNT: usu N <I>to</I> n]</FONT><BR> If you have <B>access</B> <B>to</B> a building or other place, you are able or allowed to go into it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The facilities have been adapted to give access to wheelchair users...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Scientists have only recently been able to gain access to the area...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The Mortimer Hotel offers easy access to central London.</FONT><BR> <B>2.</B> <FONT color='#800000'>[N-UNCOUNT: usu N <I>to</I> n]</FONT><BR> If you have <B>access</B> <B>to</B> something such as information or equipment, you have the opportunity or right to see it or use it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a Code of Practice that would give patients right of access to their medical records.</FONT><BR> <B>3.</B> <FONT color='#800000'>[N-UNCOUNT: usu N <I>to</I> n]</FONT><BR> If you have <B>access</B> <B>to</B> a person, you have the opportunity or right to see them or meet them.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He was not allowed access to a lawyer.</FONT><BR> <B>4.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> If you <B>access</B> something, especially information held on a computer, you succeed in finding or obtaining it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; You've illegally accessed and misused confidential security files.</FONT><BR>"
