pursue,"
pur·sue<br>/   pəˈsjuː; <i>NAmE </i>   pərˈsuː/<br> <font color=""blue""><i>verb</i></font> (<font color=""green"">formal</font>)<br><img src=""9DB12AFC.bmp""> [vn] to do sth or try to achieve sth over a period of time:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>to <b>pursue a goal / an aim / an objective</b>  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>We intend to pursue this policy with determination.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>She wishes to pursue a medical career. </i></font><br><img src=""7E3D5398.bmp""> to continue to discuss, find out about or be involved in sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] to pursue legal action</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>We have decided not to pursue the matter.  [also v <b>speech</b>] </i></font><br><img src=""549ED5A0.bmp""> [vn] to follow or chase sb/sth, especially in order to catch them:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She left the theatre, hotly pursued by the press.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Police pursued the car at high speed. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>pursue<br> Middle English (originally in the sense follow with hatred): from Anglo-Norman French pursuer, from an alteration of Latin prosequi prosecute.<br>"
subsidize,"
sub·sid·ize (BrE also sub·sid·ise)<br>/   ˈsʌbsɪdaɪz; <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font><br>[vn] to give money to sb or an organization to help pay for sth; to give a subsidy<br><font color=""#47A1EA""><b> SYN </b></font> fund:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The housing projects are subsidized by the government.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>She's not prepared to subsidize his gambling any longer.  </i></font><br><font color=""#CC3300"">□sub·sid·iza·tion</font>, sub·sid·isa·tion<br>/   ˌsʌbsɪdaɪˈzeɪʃn; <i>NAmE </i>   -dəˈz-/<br> <font color=""blue""><i>noun</i></font> [U]<br>"
housewarming,"
ˈhouse-warming <font color=""blue""><i>noun</i></font><br>a party given by sb who has just moved into a new house<br>"
carpool,"
car·pool<br>/   ˈkɑːpuːl; <i>NAmE </i>   ˈkɑːr-/<br> <font color=""blue""><i>verb</i></font><br>[v] if a group of people carpool, they travel to work together in one car and divide the cost between them<br>"
suggest,"
sug·gest<br>/   səˈdʒest; <i>NAmE </i>   ; <i>NAmE</i> also    səɡˈdʒ-; <i>NAmE </i>/<br> <font color=""blue""><i>verb</i></font><br><img src=""9DB12AFC.bmp""> <b>suggest sth (to sb)</b> to put forward an idea or a plan for other people to think about<br><font color=""#47A1EA""><b> SYN </b></font> propose: [vn] <i>May I suggest a white wine with this dish, Sir?</i><br><img src=""8CB0DC57.png""><font color=""#004080""><i>A solution immediately <b>suggested itself to me</b> (= I immediately thought of a solution).</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v (<b>that</b>)] I suggest (that) we go out to eat.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v <b>-ing</b>] I suggested going in my car.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn <b>that</b>] <b>It has been suggested that</b> bright children take their exams early.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>(BrE also) It has been suggested that bright children should take their exams early. </i></font><br><img src=""7E3D5398.bmp""> <b>suggest sb/sth (for sth)</b> | <b>suggest sb/sth (as sth)</b> to tell sb about a suitable person, thing, method, etc. for a particular job or purpose<br><font color=""#47A1EA""><b> SYN </b></font> recommend: [vn] <i>Who would you suggest for the job?</i><br><img src=""8CB0DC57.png""><font color=""#004080""><i>She suggested Paris as a good place for the conference.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Can you suggest a good dictionary?  </i></font><br><font color=""#47A1EA""><b>HELP NOTE</b></font><br>You cannot ‘suggest somebody something': ×<i>Can you suggest me a good dictionary?</i>  [v <b>wh-</b>] <i>Can you suggest how I might contact him?</i><br><img src=""549ED5A0.bmp""> <b>suggest sth (to sb)</b> to put an idea into sb's mind; to make sb think that sth is true<br><font color=""#47A1EA""><b> SYN </b></font> indicate: [v (<b>that</b>)] <i>All the evidence suggests (that) he stole the money.</i><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] The symptoms suggest a minor heart attack.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>What do these results suggest to you? </i></font><br><img src=""89689BCF.bmp""> to state sth indirectly<br><font color=""#47A1EA""><b> SYN </b></font> imply: [v (<b>that</b>)] <i>Are you suggesting (that) I'm lazy?</i><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] I would never suggest such a thing. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>suggest<br> early 16th cent.: from Latin suggest- suggested, prompted, from the verb suggerere, from sub- from below + gerere bring.<br>"
advise,"
ad·vise<br>/   ədˈvaɪz; <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font><br><img src=""9DB12AFC.bmp""> <b>advise (sb) (against sth / against doing sth)</b> to tell sb what you think they should do in a particular situation:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] I would <b>strongly advise</b> against going out on your own.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] Her mother was away and couldn't advise her.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>I'd advise extreme caution.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn <b>to</b> inf] Police are advising people to stay at home.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>I'd advise you not to tell him.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v <b>that</b>] They advise that a passport be carried with you at all times.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>(BrE also) They advise that a passport should be carried with you at all times.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn <b>that</b>] <b>It is</b> strongly <b>advised that</b> you take out insurance.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v <b>-ing</b>] I'd advise buying your tickets well in advance if you want to travel in August.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v <b>speech</b>, vn <b>speech</b>] ‘Get there early,' she advised (them). </i></font><br>---see also <a href=""bword://ill-advised"">ill-advised</a>, <a href=""bword://well advised"">well advised</a> ￫ note at recommend<br><img src=""7E3D5398.bmp""> <b>advise (sb) on sth</b> | <b>advise (sb) about sth / about doing sth</b> to give sb help and information on a subject that you know a lot about:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] We employ an expert to advise on new technology.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] She advises the government on environmental issues.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v <b>wh-</b>] The pharmacist will advise which medicines are safe to take.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn <b>wh-</b>] Your lawyer can advise you whether to take any action. </i></font><br><img src=""549ED5A0.bmp""> <b>advise sb (of sth)</b> (<font color=""green"">formal</font>) to officially tell sb sth<br><font color=""#47A1EA""><b> SYN </b></font> inform: [vn] <i>Please advise us of any change of address.</i><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn <b>wh-</b>] I will contact you later to advise you when to come.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn <b>that</b>] I regret to advise you that the course is now full. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>advise<br> Middle English: from Old French aviser, based on Latin ad- to + visere, frequentative of videre to see. The original senses included look at and consider, hence consult with others.<br>"
attendant,"
at·tend·ant<br>/   əˈtendənt; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font>, <font color=""blue""><i>adjective</i></font><br><font color=""blue"">￮ <i>noun</i></font><br><img src=""9DB12AFC.bmp""> a person whose job is to serve or help people in a public place:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a <b>cloakroom / parking / museum attendant</b> </i></font><br>---see also <a href=""bword://flight attendant"">flight attendant</a><br><img src=""7E3D5398.bmp""> a person who takes care of and lives or travels with an important person or a sick or disabled person<br><font color=""blue"">￮ <i>adjective</i></font><br>[usually before noun] <b>attendant (upon sth)</b> (<font color=""green"">formal</font>) closely connected with sth that has just been mentioned:<br><b>attendant problems / risks / circumstances</b><br><img src=""8CB0DC57.png""><font color=""#004080""><i>We had all the usual problems attendant upon starting a new business. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>attendant<br> late Middle English (as an adjective): from Old French, from atendre give one's attention to, from Latin attendere, from ad- to + tendere stretch.<br>"
debut,"
debut (also début)<br>/   ˈdeɪbjuː;    ˈdebjuː; <i>NAmE </i>   deɪˈbjuː/<br> <font color=""blue""><i>noun</i></font><br>the first public appearance of a performer or sports player:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>He will <b>make his debut</b> for the first team this week.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the band's debut album </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>debut<br> mid 18th cent.: from French début, from débuter lead off.<br>"
campaign,"
cam·paign<br>/   kæmˈpeɪn; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font>, <font color=""blue""><i>verb</i></font><br><font color=""blue"">￮ <i>noun</i></font><br><img src=""9DB12AFC.bmp""> <b>campaign (against / for sth)</b> a series of planned activities that are intended to achieve a particular social, commercial or political aim:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>to <b>conduct a campaign</b></i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>a campaign against ageism in the workplace</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the campaign for parliamentary reform</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>an anti-smoking campaign</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Today police <b>launched</b> (= began) <b>a campaign</b> to reduce road accidents.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>an advertising campaign  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>an election campaign  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the President's <b>campaign team / manager</b> </i></font><br><img src=""7E3D5398.bmp""> a series of attacks and battles that are intended to achieve a particular military aim during a war<br><font color=""blue"">￮ <i>verb</i></font><br><b>campaign (for / against sb/sth)</b> to take part in or lead a campaign, for example to achieve political change or in order to win an election:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] We have campaigned against whaling for the last 15 years.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The party <b>campaigned vigorously</b> in the north of the country.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v <b>to</b> inf] They are campaigning to save the area from building development.  </i></font><br><font color=""#CC3300"">□cam·paign·ing</font> <font color=""blue""><i>noun</i></font> [U]<br><font color=""#47A1EA""><b>SYNONYMS</b></font><br>campaign<br>battle ◆ struggle ◆ drive ◆ war ◆ fight<br><!>These are all words for an effort made to achieve or prevent sth.<br><b>campaign</b> a series of planned activities that are intended to achieve a particular social, commercial or political aim:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the campaign for parliamentary reform</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>an advertising campaign </i></font><br><b>battle</b> a competition or argument between people or groups of people trying to win power or control:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She finally won the legal battle for compensation.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the endless battle between man and nature</i></font><br><b>struggle</b> a competition or argument between people or groups of people trying to win power or control:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the struggle for independence</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the struggle between good and evil</i></font><br>battle or struggle?<br> In many cases you can use either word, but a <b>struggle</b> is always about things that seem absolutely necessary, such as life and death or freedom. A <b>battle</b> can also be about things that are not absolutely necessary, just desirable, or about the pleasure of winning:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the battle / struggle between good and evil</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>a legal struggle for compensation ◇a struggle of wills / wits.</i></font><br><b>drive</b> an organized effort by a group of people to achieve sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the drive for greater efficiency</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>a drive to reduce energy consumption</i></font><br>campaign or drive?<br>A <b>campaign</b> is usually aimed at getting other people to do sth; a <b>drive</b> may be an attempt by people to get themselves to do sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>From today, we're going on an <b>economy drive</b> (= we must spend less). A <b>campaign</b> may be larger, more formal and more organized than a <b>drive</b>.</i></font><br><b>war</b> [sing.] an effort over a long period of time to get rid of or stop sth bad:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the war against crime</i></font><br><b>fight</b> [sing.] the work of trying to stop or prevent sth bad or achieve sth good; an act of competing, especially in a sport:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Workers won their fight to stop compulsory redundancies.</i></font><br>war or fight?<br> A <b>war</b> is about stopping things, like drugs and crime, that everyone agrees are bad. A <b>fight</b> can be about achieving justice for yourself.<br>a campaign / battle / struggle / drive / war / fight <b>for / against</b> sth<br>a(n) <b>strong / intensive / determined / concerted</b> campaign / drive<br>a <b>one-man / one-woman / personal</b> campaign / battle / struggle / war / fight<br>a <b>bitter / fierce</b> campaign / battle / struggle / drive / war / fight<br>to <b>launch / mount / start / lead / be engaged in / carry on / keep up</b> a campaign / battle / struggle / drive / war / fight<br>to <b>conduct / organize / run / manage</b> a campaign / drive / war / fight<br>to <b>win / lose</b> a battle / struggle / war / fight<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>campaign<br> early 17th cent. (denoting a large area of open country): from French campagne open country, via Italian from late Latin campania, from campus level ground, specifically applied to the Campus Martius in Rome, used for games, athletic practice, and military drill. The change in sense arose from an army's practice of “taking the field"" (i.e. moving from a fortress or town to open country) at the onset of summer.<br>"
renowned,"
re·nowned<br>/   rɪˈnaʊnd; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br><b>renowned (as / for sth)</b> famous and respected<br><font color=""#47A1EA""><b> SYN </b></font> celebrated, noted:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a renowned author  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>It is renowned as one of the region's best restaurants.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>She is renowned for her patience. </i></font><br>"
pamphlet,"
pamph·let<br>/   ˈpæmflət; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br>a very thin book with a paper cover, containing information about a particular subject<br><font color=""#47A1EA""><b> SYN </b></font> leaflet<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>pamphlet<br> late Middle English: from Pamphilet, the familiar name of the 12th-cent. Latin love poem Pamphilus, seu de Amore.<br>"
brochure,"
bro·chure<br>/   ˈbrəʊʃə(r); <i>NAmE </i>   broʊˈʃʊr/<br> <font color=""blue""><i>noun</i></font><br>a small magazine or book containing pictures and information about sth or advertising sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a travel brochure </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>brochure<br> mid 18th cent.: from French, literally something stitched, from brocher to stitch (see broach).<br>"
flyer,"
flyer (also flier)<br>/   ˈflaɪə(r); <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br><img src=""9DB12AFC.bmp""> (<font color=""green"">informal</font>) a person who flies an aircraft (usually a small one, not a passenger plane)<br><img src=""7E3D5398.bmp""> a person who travels in a plane as a passenger:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>frequent flyers </i></font><br><img src=""549ED5A0.bmp""> a person who operates sth such as a model aircraft or a kite from the ground<br><img src=""89689BCF.bmp""> a thing, especially a bird or an insect, that flies in a particular way:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Butterflies can be strong flyers. </i></font><br><img src=""0E558F21.bmp""> a small sheet of paper that advertises a product or an event and is given to a large number of people<br><img src=""410E0CED.bmp""> (<font color=""green"">informal</font>) a person, an animal or a vehicle that moves very quickly:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Ford's flashy new flyer </i></font><br><img src=""7AAB4C31.bmp""> = <a href=""bword://flying start"">flying start</a><br>---see also <a href=""bword://high-flyer"">high-flyer</a><br>"
rack,"
rack<br>/   ræk; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font>, <font color=""blue""><i>verb</i></font><br><font color=""blue"">￮ <i>noun</i></font><br><img src=""85AB69DA.jpg""><br><img src=""9DB12AFC.bmp""> (often in compounds) a piece of equipment, usually made of metal or wooden bars, that is used for holding things or for hanging things on:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a <b>vegetable / wine / plate / toast rack</b>  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>I looked through a rack of clothes at the back of the shop. </i></font><br>---picture at laboratory---see also <a href=""bword://luggage rack"">luggage rack</a>, <a href=""bword://roof rack"">roof rack</a><br><img src=""7E3D5398.bmp""> (usually the rack) an instrument of torture, used in the past for punishing and hurting people. Their arms and legs were tied to the wooden frame and then pulled in opposite directions, stretching the body.<br><img src=""549ED5A0.bmp""> rack of lamb / pork a particular piece of meat that includes the front ribs and is cooked in the oven<br><img src=""89689BCF.bmp""> a part of a machine that consists of a bar with parts that a wheel or gear can fit into<br>[<font color=""#47A1EA""><b> IDIOMS </b></font>]<br><b>go to ˌrack and ˈruin</b><br>to get into a bad condition:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>They let the house go to rack and ruin. </i></font><br><b>ˌoff the ˈrack</b><br>(<i>NAmE</i>) = <a href=""bword://off the peg"">off the peg</a> at peg noun<br><b>on the ˈrack</b><br>feeling extreme pressure, anxiety or pain<br><font color=""blue"">￮ <i>verb</i></font><br>(also less frequent wrack) [vn] [often passive] to make sb suffer great physical or mental pain:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>to be racked with / by guilt</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Her face was racked with pain.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Violent sobs racked her whole body.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>(BrE) a racking cough  </i></font><br>[<font color=""#47A1EA""><b> IDIOMS </b></font>]<br><b>rack your ˈbrain(s)</b><br>to think very hard or for a long time about sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She racked her brains, trying to remember exactly what she had said. </i></font><br>[<b> PHRASAL VERBS </b>]<br><b>ˌrack ˈup sth</b><br>(<i>especially NAmE</i>) to collect sth, such as profits or losses in a business, or points in a competition:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The company racked up $200 million in losses in two years.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>In ten years of boxing he racked up a record 176 wins. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>rack<br>noun senses 1 to 2 and verb Middle English: from Middle Dutch rec, Middle Low German rek horizontal bar or shelf, probably from recken to stretch, reach.noun sense 3late 16th cent.: of unknown origin.<br>"
dry cleaners,"
ˌdry-ˈcleaner's <font color=""blue""><i>noun</i></font><br>= cleaner<br>"
caterer,"
cater·er<br>/   ˈkeɪtərə(r); <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br>a person or company whose job is to provide food and drinks at a business meeting or for a special occasion such as a wedding<br>"
lawnmower,"
<img src=""3B84E0CC.jpg""><br>lawn·mow·er<br>/   ˈlɔːnməʊə(r); <i>NAmE </i>   -moʊ-/ (also mower) <font color=""blue""><i>noun</i></font><br>a machine for cutting the grass on lawns<br>"
faux fur,"
ˈfun fur <font color=""blue""><i>noun</i></font><br>[U] (<i>BrE</i>) a type of artificial material like fur, often in bright colours<br>"
meticulous,"
me·ticu·lous<br>/   məˈtɪkjələs; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br><b>meticulous (in sth / doing sth)</b> | <b>meticulous (about sth / in doing sth)</b> paying careful attention to every detail<br><font color=""#47A1EA""><b> SYN </b></font> fastidious, thorough:<br><b>meticulous planning / records / research</b><br><img src=""8CB0DC57.png""><font color=""#004080""><i>He's always meticulous in keeping the records up to date.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Their room had been prepared with meticulous care.  </i></font><br><font color=""#CC3300"">□me·ticu·lous·ly</font> <font color=""blue""><i>adverb</i></font>:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a meticulously planned schedule  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>meticulously clean </i></font><br><font color=""#CC3300"">□me·ticu·lous·ness</font> <font color=""blue""><i>noun</i></font> [U]<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>meticulous<br> mid 16th cent. (in the sense fearful or timid): from Latin meticulosus, from metus fear. The word came to mean overcareful about detail, hence the current sense (early 19th cent.).<br>"
stitching,"
stitch·ing<br>/   ˈstɪtʃɪŋ; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br>[U] a row of stitches<br>"
needlework,"
needle·work<br>/   ˈniːdlwɜːk; <i>NAmE </i>   -wɜːrk/<br> <font color=""blue""><i>noun</i></font><br>[U] things that are sewn by hand, especially for decoration; the activity of making things by sewing<br>"
dingy,"
dingy<br>/   ˈdɪndʒi; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br>(din·gier, din·gi·est) dark and dirty:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a dingy room / hotel  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>dingy curtains / clothes  </i></font><br><font color=""#CC3300"">□din·gi·ness</font> <font color=""blue""><i>noun</i></font> [U]<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>dingy<br> mid 18th cent.: perhaps based on Old English dynge dung.<br>"
shabby,"
shabby<br>/   ˈʃæbi; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font> (shab·bier, shab·bi·est)<br><img src=""9DB12AFC.bmp""> (of buildings, clothes, objects, etc.) in poor condition because they have been used a lot<br><font color=""#47A1EA""><b> SYN </b></font> scruffy:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She wore shabby old jeans and a T-shirt. </i></font><br><img src=""7E3D5398.bmp""> (of a person) badly dressed in clothes that have been worn a lot<br><font color=""#47A1EA""><b> SYN </b></font> scruffy:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The old man was shabby and unkempt. </i></font><br><img src=""549ED5A0.bmp""> (of behaviour) unfair or unreasonable<br><font color=""#47A1EA""><b> SYN </b></font> shoddy:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She tried to make up for her shabby treatment of him. </i></font><br><font color=""#CC3300"">□shab·bily</font><br>/   ˈʃæbɪli; <i>NAmE </i>   /<br><font color=""blue""><i>adverb</i></font>:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>shabbily dressed  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>I think you were very shabbily treated. </i></font><br><font color=""#CC3300"">□shab·bi·ness</font> <font color=""blue""><i>noun</i></font> [U]<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>shabby<br> mid 17th cent.: from dialect shab scab (from a Germanic base meaning itch) + -y.<br>"
attic,"
attic<br>/   ˈætɪk; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br>a room or space just below the roof of a house, often used for storing things:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>furniture stored in the attic  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>an attic bedroom </i></font><br>---compare garret, loft<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>attic<br> late 17th cent. (as an architectural term designating a small order above a taller one): from French attique, from Latin Atticus relating to Athens or Attica.<br>"
debut,"
debut (also début)<br>/   ˈdeɪbjuː;    ˈdebjuː; <i>NAmE </i>   deɪˈbjuː/<br> <font color=""blue""><i>noun</i></font><br>the first public appearance of a performer or sports player:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>He will <b>make his debut</b> for the first team this week.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the band's debut album </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>debut<br> mid 18th cent.: from French début, from débuter lead off.<br>"
scrap,"
scrap<br>/   skræp; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font>, <font color=""blue""><i>verb</i></font><br><font color=""blue"">￮ <i>noun</i></font><br><img src=""9DB12AFC.bmp""> [C] a small piece of sth, especially paper, cloth, etc.:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She scribbled his phone number on a scrap of paper.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>(<font color=""green"">figurative</font>) scraps of information  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>(<font color=""green"">figurative</font>) She was just a scrap of a thing (= small and thin). </i></font><br><img src=""7E3D5398.bmp""> [sing.] (usually with a negative) a small amount of sth<br><font color=""#47A1EA""><b> SYN </b></font> bit:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>It won't make a <b>scrap of difference</b>.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>There's not a scrap of evidence to support his claim.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>a barren landscape without a scrap of vegetation </i></font><br><img src=""549ED5A0.bmp""> scraps [pl.] food left after a meal:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Give the scraps to the dog. </i></font><br><img src=""89689BCF.bmp""> [U] things that are not wanted or cannot be used for their original purpose, but which have some value for the material they are made of:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>We sold the car <b>for scrap</b> (= so that any good parts can be used again).  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i><b>scrap metal</b>  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>a <b>scrap dealer</b> (= a person who buys and sells scrap) </i></font><br><img src=""0E558F21.bmp""> (<font color=""green"">informal</font>) a short fight or disagreement<br><font color=""#47A1EA""><b> SYN </b></font> squabble, scuffle:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>He was always getting into scraps at school. </i></font><br>---see also scrappy<br><font color=""blue"">￮ <i>verb</i></font> (-pp-)<br><img src=""9DB12AFC.bmp""> [vn] [often passive] to cancel or get rid of sth that is no longer practical or useful:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>They had been forced to scrap plans for a new school building.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The oldest of the aircraft were scrapped. </i></font><br><img src=""7E3D5398.bmp""> [v] (<font color=""green"">informal</font>) to fight with sb:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The bigger boys started scrapping. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>scrap<br>noun senses 1 to 4 and verb sense 1late Middle English (as a plural noun denoting fragments of uneaten food): from Old Norse skrap scraps; related to skrapa to scrape. The verb dates from the late 19th cent.noun sense 5 and verb sense 2late 17th cent. (as a noun in the sense sinister plot, scheme): perhaps from the noun scrape.<br>"
consecutive,"
con·secu·tive<br>/   kənˈsekjətɪv; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br>[usually before noun] following one after another in a series, without interruption:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She was absent for nine consecutive days.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>He is beginning his fourth consecutive term of office.  </i></font><br><font color=""#CC3300"">□con·secu·tive·ly</font> <font color=""blue""><i>adverb</i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>consecutive<br> early 17th cent.: from French consécutif, -ive, from medieval Latin consecutivus, from Latin consecut- followed closely, from the verb consequi.<br>"
